INDEX;landuse;geometry;center_geo;energysum;conversionfactor
1188;commercial;POLYGON ((4545701.631642467 3282169.982944005, 4545737.941095802 3282124.302525952, 4545757.62482478 3282139.874019081, 4545766.609483614 3282146.980044915, 4545798.954674721 3282172.577501961, 4545802.933334559 3282175.722727707, 4545815.346439118 3282185.547872447, 4545779.029865428 3282231.227413767, 4545701.631642467 3282169.982944005));POINT (4545758.488466364 3282177.764456091);93,03744202844202;9,303565109215849e-05
1189;commercial;POLYGON ((4545803.900369667 3282317.681214208, 4545872.878111928 3282235.480796712, 4545936.914022638 3282286.547281981, 4546007.066463201 3282341.570837177, 4546008.16978915 3282348.105366039, 4545972.681941906 3282392.996973443, 4545969.357209161 3282398.203843927, 4545964.251776131 3282408.220241313, 4545941.317675438 3282390.22650092, 4545925.633751857 3282380.173531279, 4545904.540124109 3282406.6833922, 4545803.900369667 3282317.681214208));POINT (4545905.015427842 3282328.114677043);295,0317556463172;0,0002950260763943466
1190;commercial;POLYGON ((4546077.440032789 3282169.651185404, 4546086.765661106 3282158.12329154, 4546095.156763926 3282147.599934585, 4546107.476866867 3282132.008841696, 4546110.996828788 3282127.724544589, 4546119.374494991 3282117.200609347, 4546142.588563323 3282088.281805195, 4546143.700155 3282086.672632793, 4546149.0146748 3282080.086258412, 4546152.688899205 3282079.084515214, 4546158.364968374 3282101.202917568, 4546168.988145245 3282140.348362217, 4546167.051314034 3282148.693542726, 4546145.377297698 3282175.978090232, 4546121.920190223 3282205.175415648, 4546077.440032789 3282169.651185404));POINT (4546129.16034455 3282147.297988251);90,0657521767465;9,006401844439145e-05
1191;commercial;POLYGON ((4561555.908471234 3267247.398874403, 4561597.714671145 3267230.370021742, 4561624.615244618 3267296.452922795, 4561582.809474175 3267313.481545029, 4561555.908471234 3267247.398874403));POINT (4561590.261943734 3267271.925780846);52,023403343577954;5,202240191234114e-05
1192;commercial;POLYGON ((4538664.66436193 3275444.047058264, 4538670.631351112 3275441.781721224, 4538727.548721327 3275419.653291835, 4538733.115469739 3275436.041121948, 4538744.080629153 3275467.405722552, 4538679.870479113 3275488.331849684, 4538677.868647615 3275482.33921918, 4538676.523903365 3275478.369676366, 4538671.789300762 3275464.647715363, 4538664.66436193 3275444.047058264));POINT (4538704.44857314 3275454.733850998);52,948806948447235;5,2947787703533944e-05
1193;industrial;POLYGON ((4549433.307225361 3275201.218069199, 4549497.753809831 3275127.975554192, 4549534.291362815 3275162.547195239, 4549526.698873254 3275171.576264478, 4549503.631313757 3275197.313127818, 4549499.361686612 3275201.493784158, 4549466.741199341 3275233.45057293, 4549459.542584992 3275226.153647127, 4549433.307225361 3275201.218069199));POINT (4549483.892966588 3275181.083319679);77,75406968279412;7,775257294576493e-05
1194;commercial;POLYGON ((4541530.395752473 3263316.326657047, 4541570.211965024 3263255.049400439, 4541661.898605621 3263283.069921508, 4541621.510187252 3263348.130903692, 4541530.395752473 3263316.326657047));POINT (4541596.345174291 3263300.861222181);112,63615983878351;0,00011263399163444455
1195;industrial;POLYGON ((4554037.50101546 3268335.873124311, 4554044.137417346 3268307.507410062, 4554095.7957297 3268319.249012721, 4554093.453632174 3268331.060153463, 4554111.350402936 3268334.601295361, 4554128.95744977 3268338.084258039, 4554127.550915514 3268346.22934415, 4554128.385179379 3268349.432995688, 4554107.088502944 3268355.914870897, 4554106.086017242 3268352.959543216, 4554099.034127646 3268351.356488628, 4554094.752932799 3268350.274194912, 4554069.549066473 3268343.914741771, 4554037.50101546 3268335.873124311));POINT (4554079.142581197 3268332.469092808);36,230507050839826;3,6229809627004506e-05
1196;industrial;POLYGON ((4554306.972371434 3268292.376072392, 4554309.772593235 3268273.79015254, 4554311.619670078 3268272.562689845, 4554313.544036164 3268271.283170538, 4554335.080435796 3268276.100122891, 4554348.067581928 3268280.479743051, 4554345.827035725 3268291.571378929, 4554345.032082168 3268295.422303109, 4554307.085922213 3268297.005283842, 4554306.972371434 3268292.376072392));POINT (4554325.918910284 3268285.485079358);13,224642243400819;1,3224387673938096e-05
1197;industrial;POLYGON ((4561593.621078036 3278163.429418623, 4561648.482656073 3278137.694558903, 4561700.731805008 3278250.595213733, 4561701.762579418 3278252.829585455, 4561704.050685325 3278257.799687003, 4561691.359189006 3278263.397343587, 4561648.721297151 3278282.296447891, 4561614.19823643 3278208.092219048, 4561593.621078036 3278163.429418623));POINT (4561648.731066454 3278210.271790334);128,90868661446544;0,0001289062051700159
1198;commercial;POLYGON ((4560827.281589908 3277557.314179914, 4560881.870582454 3277540.928492655, 4560888.660594401 3277544.111618378, 4560897.097351463 3277571.499069606, 4560898.503194789 3277576.069204465, 4560839.88759258 3277593.718392254, 4560827.281589908 3277557.314179914));POINT (4560863.054056343 3277566.692137254);38,224269848080525;3,8223534045050156e-05
1199;commercial;POLYGON ((4561468.882740106 3278412.065420603, 4561537.171483858 3278380.878645826, 4561561.650367764 3278436.072380619, 4561505.056044323 3278462.469983495, 4561494.505814136 3278467.47064427, 4561492.028414541 3278462.067973919, 4561488.028828194 3278453.515559774, 4561468.882740106 3278412.065420603));POINT (4561515.457567982 3278424.077245951);73,119362687567;7,311795516693005e-05
1200;industrial;POLYGON ((4555144.925195831 3269352.236028361, 4555159.627005917 3269340.966908156, 4555204.75479358 3269306.406070734, 4555219.315344185 3269295.252973754, 4555222.982681422 3269300.062006776, 4555235.725220039 3269316.777808589, 4555241.80522995 3269324.754220365, 4555245.491815466 3269329.58646985, 4555265.545263752 3269355.128269561, 4555271.97650344 3269363.72305562, 4555218.72715587 3269402.466147382, 4555197.319241021 3269418.040850929, 4555196.248218119 3269418.825686665, 4555190.99274625 3269411.813222024, 4555175.800432106 3269392.140130575, 4555172.546593141 3269387.930124695, 4555155.268344767 3269365.506383376, 4555148.212051085 3269356.325018055, 4555146.962635875 3269354.717032481, 4555144.925195831 3269352.236028361));POINT (4555208.306541933 3269357.37248913);128,7530644270056;0,0001287505859782255
1201;industrial;POLYGON ((4559725.02006584 3278073.009073487, 4559831.700863664 3277950.774289302, 4559924.703839567 3278034.028846398, 4559914.512068811 3278045.345835738, 4559903.645230375 3278057.421238374, 4559871.443504823 3278087.839292442, 4559839.092306591 3278113.670653649, 4559820.270619306 3278127.25483646, 4559800.423380642 3278140.711376678, 4559781.587254887 3278153.481581813, 4559725.02006584 3278073.009073487));POINT (4559820.828933069 3278053.086514301);324,7077580817986;0,0003247015075777777
1202;retail;POLYGON ((4556157.893354964 3278242.252879771, 4556228.801498129 3278217.08055652, 4556240.386597714 3278249.088209266, 4556168.256414425 3278274.413712456, 4556157.893354964 3278242.252879771));POINT (4556198.895124271 3278245.735068685);41,540024460307436;4,1539224830229456e-05
1203;commercial;POLYGON ((4556081.67007823 3282688.591187654, 4556145.403633561 3282644.047294938, 4556186.141825057 3282702.084226685, 4556180.991007301 3282705.68216761, 4556122.422101982 3282746.628236944, 4556101.316144492 3282716.571986741, 4556081.67007823 3282688.591187654));POINT (4556133.907627408 3282695.337235977);89,05578860285284;8,905407431192234e-05
1204;industrial;POLYGON ((4560770.3045575 3277113.320991185, 4560777.834860924 3277113.876824395, 4560778.233987662 3277113.907388013, 4560788.172597888 3277114.647278682, 4560805.800411883 3277115.193089822, 4560832.787055199 3277114.311316064, 4560834.319782178 3277115.043336991, 4560835.596927013 3277116.141773523, 4560836.837434972 3277117.57271052, 4560844.329855948 3277193.853106412, 4560846.229480612 3277213.177999645, 4560845.257112041 3277215.70465279, 4560843.385835029 3277217.452130315, 4560841.695471618 3277218.138707447, 4560826.428287399 3277219.590766025, 4560813.521407928 3277221.235738613, 4560798.186278534 3277224.077423219, 4560784.779560506 3277227.05756364, 4560770.3045575 3277113.320991185));POINT (4560808.9503181 3277167.633485497);111,28298779160984;0,00011128084563533136
1205;commercial;POLYGON ((4553755.655114255 3268701.688798698, 4553756.508893117 3268698.30853177, 4553757.543022634 3268694.279404075, 4553760.313967408 3268683.446555738, 4553763.05473662 3268672.389451206, 4553770.287824051 3268674.178856758, 4553770.859417507 3268671.587494082, 4553773.659648092 3268660.711465002, 4553775.23438713 3268654.602037009, 4553775.369286422 3268654.051309568, 4553776.139488257 3268650.856514623, 4553831.933022924 3268665.107963597, 4553831.248083878 3268667.794251913, 4553831.089661163 3268668.410719416, 4553829.127924262 3268676.084012782, 4553827.826557173 3268681.158993427, 4553824.769854361 3268693.426764624, 4553824.024005366 3268693.235610755, 4553820.737881699 3268692.401013233, 4553815.529980516 3268691.07469963, 4553811.080124913 3268708.34628231, 4553810.200159322 3268711.847866278, 4553809.278953576 3268715.358647606, 4553755.655114255 3268701.688798698));POINT (4553793.379336763 3268683.012767199);50,21822527513404;5,0217258592906125e-05
1206;commercial;POLYGON ((4553657.800576078 3268794.700757241, 4553666.117588403 3268761.667481133, 4553663.787420534 3268759.028506579, 4553667.76817993 3268742.603770318, 4553677.194757454 3268700.932243409, 4553679.107002463 3268693.724523199, 4553679.828549181 3268691.986990493, 4553680.741339863 3268691.09409985, 4553681.770955653 3268690.462974465, 4553682.947171177 3268690.039308908, 4553684.471398373 3268690.022004255, 4553685.963689147 3268690.248313125, 4553698.575867791 3268693.483274239, 4553700.348395531 3268696.552794501, 4553731.187216513 3268704.379349244, 4553733.519229792 3268702.383480543, 4553734.332411596 3268702.588936158, 4553736.032376014 3268705.610483378, 4553745.722688233 3268708.07276594, 4553748.767153207 3268706.255330192, 4553749.606950414 3268706.47318473, 4553751.169609444 3268709.521690585, 4553754.194245527 3268710.277065079, 4553771.77987935 3268714.76056539, 4553775.031539381 3268715.604647775, 4553778.276412617 3268716.44841241, 4553795.472585049 3268720.969347107, 4553798.56152251 3268718.931203289, 4553818.51302659 3268724.005516822, 4553820.899810531 3268727.17089942, 4553835.146003541 3268730.795237021, 4553838.442028398 3268729.123418938, 4553847.724640895 3268731.4329798, 4553848.881129865 3268732.000038965, 4553849.792744307 3268732.711534856, 4553850.412510849 3268733.55411036, 4553850.829170709 3268734.52080858, 4553851.050501697 3268735.734555548, 4553851.011929691 3268736.835769881, 4553825.456961155 3268837.410556536, 4553657.800576078 3268794.700757241));POINT (4553753.690436542 3268763.889751242);301,8225187426238;0,00030181670877097995
1207;retail;POLYGON ((4556958.019033155 3269188.576917367, 4556965.91984509 3269181.244171694, 4556993.174420908 3269152.830788578, 4557006.173531531 3269166.221072892, 4557019.729783519 3269153.141999315, 4557050.002929786 3269182.522709687, 4557004.752175091 3269231.92522739, 4556973.880872057 3269203.106732911, 4556967.81037204 3269198.382009925, 4556958.019033155 3269188.576917367));POINT (4557004.358380122 3269188.789898747);62,549593964161474;6,254838990765575e-05
1208;retail;POLYGON ((4565776.628631948 3270580.721133391, 4565801.779074612 3270575.850920957, 4565812.411085192 3270574.272220874, 4565824.421606339 3270572.048755855, 4565869.479371227 3270563.686852402, 4565888.11248914 3270611.12350116, 4565785.824594498 3270629.92910022, 4565776.628631948 3270580.721133391));POINT (4565830.08846767 3270596.758572729);80,19231812135946;8,019077444895131e-05
1209;retail;POLYGON ((4565683.045684693 3270144.045032718, 4565702.390512883 3270136.446024524, 4565732.114163961 3270213.459935216, 4565698.199123906 3270227.969582312, 4565681.76413021 3270184.386969846, 4565695.941784536 3270177.991562489, 4565683.045684693 3270144.045032718));POINT (4565704.497125552 3270186.154010954);39,872575012635444;3,987180748034145e-05
1210;retail;POLYGON ((4565782.531411028 3270276.6574946, 4565842.899037222 3270254.378808409, 4565866.265442223 3270317.806685811, 4565806.766720909 3270339.582128245, 4565784.2331921 3270280.853763463, 4565782.531411028 3270276.6574946));POINT (4565824.618546095 3270297.018656106);69,58421730484136;6,958287783444305e-05
1211;commercial;POLYGON ((4560778.789846718 3273883.075555301, 4560833.999594096 3273877.726356169, 4560848.009142055 3273876.357439481, 4560858.522544395 3273875.34222402, 4560913.207775977 3273870.581238564, 4560913.833476893 3273876.684462771, 4560926.309989926 3273875.542039904, 4560930.111150471 3273917.868765137, 4560933.1736239 3273918.463472845, 4560935.387783962 3273940.299518863, 4560905.430062295 3273943.087423692, 4560877.884194328 3273945.602830841, 4560877.161681622 3273939.394618851, 4560867.238705296 3273940.148795074, 4560864.369909613 3273941.569237731, 4560862.538604896 3273919.261583116, 4560853.059168917 3273920.11536233, 4560811.796105243 3273923.85825852, 4560813.238176456 3273941.065876624, 4560815.139145351 3273940.957750903, 4560817.042709835 3273960.817494279, 4560786.644870255 3273963.718417872, 4560778.789846718 3273883.075555301));POINT (4560856.339757918 3273909.833819375);151,19191816657622;0,0001511890077781765
1212;commercial;POLYGON ((4547400.366443076 3266690.564318017, 4547432.041259045 3266667.361193899, 4547436.335907081 3266664.21576626, 4547465.575474621 3266704.092648282, 4547529.491703213 3266791.605345055, 4547543.891108236 3266813.210687024, 4547540.695079117 3266816.283851283, 4547539.642879905 3266816.826067829, 4547535.400596725 3266823.561191958, 4547507.955265811 3266817.422907515, 4547488.496432384 3266812.464240156, 4547469.345604625 3266781.171433845, 4547462.547340515 3266775.311578046, 4547400.366443076 3266690.564318017));POINT (4547470.555292634 3266747.298803565);124,70948740690247;0,00012470708679548166
1213;retail;POLYGON ((4559407.59646577 3265866.519264408, 4559457.643610958 3265858.24887634, 4559472.900248853 3265861.224848185, 4559487.399664742 3265864.097463426, 4559533.902774709 3265881.340005266, 4559482.448855988 3265961.298738723, 4559465.428159238 3266001.314071106, 4559428.644661043 3266006.101685775, 4559407.59646577 3265866.519264408));POINT (4559460.180888976 3265920.734679748);183,60303663746237;0,0001835995023470422
1214;commercial;POLYGON ((4554244.009775951 3268888.7189292, 4554246.517791813 3268878.575810311, 4554252.539200003 3268855.161657434, 4554255.556663392 3268843.025942842, 4554256.556204568 3268839.017547592, 4554406.31017429 3268876.957451732, 4554409.258121576 3268880.183097009, 4554409.173116302 3268881.972911838, 4554373.476547944 3268920.485198546, 4554355.248699144 3268940.291721018, 4554336.359936948 3268960.557308243, 4554335.685389603 3268960.870825302, 4554335.008883753 3268960.939129953, 4554334.055308182 3268960.827213244, 4554284.468856946 3268949.860260361, 4554285.348308608 3268945.946472216, 4554287.367318843 3268936.794169304, 4554295.204645314 3268901.633260581, 4554253.532505316 3268891.118614406, 4554251.502804982 3268890.610479673, 4554244.009775951 3268888.7189292));POINT (4554322.006380468 3268896.345530832);173,11859689894573;0,00017311526443010544
